pnl,hold,win,open_vs_ama,gap_pct,exit,ticker
2.8799972534179688,0,True,above,0.6078031592414588,TP,KLAC
-0.5800018310546875,2,False,above,6.8369658677662954,SX,KLAC
1.6700000762939453,0,True,above,1.8402737541482825,TP,KLAC
0.48999786376953125,0,True,above,7.896943493495254,SX,KLAC
1.9599990844726562,3,True,above,12.773453429971433,TP,KLAC
-0.11999893188476562,2,False,above,3.13887356381253,SX,KLAC
-0.2599983215332031,0,False,above,5.076667601330428,SX,KLAC
-1.8100013732910156,4,False,below,-0.5363586434189257,SX,KLAC
0.8899993896484375,0,True,above,3.7402906184823963,SX,KLAC
1.3000030517578125,2,True,above,2.7058899450193774,SX,KLAC
-0.8699989318847656,2,False,above,2.602065279144916,SX,KLAC
0.5400009155273438,0,True,above,0.43393983324147356,SX,KLAC
0.25,1,True,above,2.3964255801067624,SX,KLAC
1.4799995422363281,0,True,above,4.27701630772588,TP,KLAC
-0.4099998474121094,0,False,above,0.3114290026750735,SX,KLAC
-0.06999969482421875,0,False,below,-1.606259227223252,SX,KLAC
0.4199981689453125,0,True,above,3.4774909118298574,SX,KLAC
0.6800003051757812,0,True,below,-0.592493442816565,SX,KLAC
1.2600021362304688,0,True,below,-0.6335851063261168,SX,KLAC
0.5900001525878906,0,True,above,2.320520871642908,SX,KLAC
0.2800025939941406,0,True,above,2.150695362073347,SX,KLAC
1.1500015258789062,0,True,above,0.483437082827056,SX,KLAC
2.3199996948242188,0,True,above,3.9591540081768484,TP,KLAC
0.04000091552734375,0,True,above,2.0144577805606247,SX,KLAC
0.4399986267089844,2,True,above,4.502022049307309,SX,KLAC
2.280000686645508,2,True,above,2.3918164145541527,TP,KLAC
-2.1999988555908203,7,False,above,5.172017355689837,SX,KLAC
-0.2999992370605469,1,False,above,3.1164326560191364,SX,KLAC
-0.2599983215332031,0,False,below,-0.18869402388820808,SX,KLAC
-0.010000228881835938,0,False,above,2.1937499143797994,SX,KLAC
0.9000015258789062,1,True,above,0.4185708871768328,SX,KLAC
-0.15000152587890625,0,False,above,1.69571268923574,SX,KLAC
-0.9599990844726562,3,False,above,1.0469394412973865,SX,KLAC
1.5699996948242188,0,True,above,2.006384711048168,TP,KLAC
-0.4399986267089844,5,False,above,0.9961362202625241,SX,KLAC
-0.1100006103515625,0,False,above,3.9698308155045985,SX,KLAC
-0.34999847412109375,0,False,above,6.170825577032573,SX,KLAC
1.0399971008300781,3,True,above,4.0512180911639515,SX,KLAC
1.5799980163574219,1,True,above,2.355054707360637,TP,KLAC
0.6399993896484375,0,True,below,-0.4043477857946825,SX,KLAC
-0.75,2,False,above,1.099642319083205,SX,KLAC
-0.30999755859375,0,False,above,0.7545938392410291,SX,KLAC
-0.06999969482421875,1,False,above,3.004866720757782,SX,KLAC
0.1399993896484375,0,True,above,1.5102394625951394,SX,KLAC
0.13000106811523438,0,True,above,0.967272940306892,SX,KLAC
-0.15999984741210938,0,False,above,0.4424653143367525,SX,KLAC
0.25,0,True,above,1.4553518700491441,SX,KLAC
0.7400016784667969,1,True,above,0.9488040220723624,SX,KLAC
-0.4499969482421875,1,False,above,0.5685998009094524,SX,KLAC
-0.20999908447265625,0,False,above,0.19455079651595933,SX,KLAC
0.7000045776367188,0,True,above,1.0873872868690213,SX,KLAC
-1.3400039672851562,1,False,above,0.10317736467053507,SX,KLAC
