ticker,cik,doc_type,accession,document,status,text_len,table_count,html_path,text_path
MRVL,1835632,periodic_10q_10k,0001835632-23-000046,mrvl-20231028.htm,fetched,295760,54,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MRVL_000183563223000046_mrvl-20231028.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MRVL_000183563223000046_mrvl-20231028.htm.txt
MSCI,1408198,primary_8k,0001157523-23-001582,a53705949.htm,fetched,4069,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSCI_000115752323001582_a53705949.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSCI_000115752323001582_a53705949.htm.txt
MSCI,1408198,earnings_exhibit,0001157523-23-001582,a53705949ex99_1.htm,fetched,54033,19,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSCI_000115752323001582_a53705949ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSCI_000115752323001582_a53705949ex99_1.htm.txt
MSCI,1408198,periodic_10q_10k,0001408198-23-000055,msci-20230930.htm,fetched,156579,69,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSCI_000140819823000055_msci-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSCI_000140819823000055_msci-20230930.htm.txt
MSGE,0001952073,primary_8k,0001952073-23-000016,msge-20231107.htm,fetched,5217,11,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSGE_000195207323000016_msge-20231107.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSGE_000195207323000016_msge-20231107.htm.txt
MSGE,0001952073,earnings_exhibit,0001952073-23-000016,ex992msge1q24investorpre.htm,fetched,16725,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSGE_000195207323000016_ex992msge1q24investorpre.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSGE_000195207323000016_ex992msge1q24investorpre.htm.txt
MSGE,0001952073,earnings_exhibit,0001952073-23-000016,msgentertainmentcorpearnin.htm,fetched,22199,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSGE_000195207323000016_msgentertainmentcorpearnin.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSGE_000195207323000016_msgentertainmentcorpearnin.htm.txt
MSGE,0001952073,periodic_10q_10k,0001952073-23-000018,msge-20230930.htm,fetched,140616,44,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSGE_000195207323000018_msge-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSGE_000195207323000018_msge-20230930.htm.txt
MSI,68505,primary_8k,0000068505-23-000043,msi-20231102.htm,fetched,3504,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSI_000006850523000043_msi-20231102.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSI_000006850523000043_msi-20231102.htm.txt
MSI,68505,earnings_exhibit,0000068505-23-000043,msiq32023pressrelease.htm,fetched,44088,14,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSI_000006850523000043_msiq32023pressrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSI_000006850523000043_msiq32023pressrelease.htm.txt
MSI,68505,periodic_10q_10k,0000068505-23-000045,msi-20230930.htm,fetched,169129,81,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSI_000006850523000045_msi-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSI_000006850523000045_msi-20230930.htm.txt
MSTR,1050446,periodic_10q_10k,0000950170-23-057418,mstr-20230930.htm,fetched,395188,61,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MSTR_000095017023057418_mstr-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MSTR_000095017023057418_mstr-20230930.htm.txt
MTB,36270,primary_8k,0000950170-23-053870,mtb-20231018.htm,fetched,3709,4,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTB_000095017023053870_mtb-20231018.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTB_000095017023053870_mtb-20231018.htm.txt
MTB,36270,earnings_exhibit,0000950170-23-053870,mtb-ex99_1.htm,fetched,44990,46,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTB_000095017023053870_mtb-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTB_000095017023053870_mtb-ex99_1.htm.txt
MTB,36270,periodic_10q_10k,0000950170-23-059364,mtb-20230930.htm,fetched,463603,86,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTB_000095017023059364_mtb-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTB_000095017023059364_mtb-20230930.htm.txt
MTCH,891103,primary_8k,0000891103-23-000109,mtch-20231031.htm,fetched,3161,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTCH_000089110323000109_mtch-20231031.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTCH_000089110323000109_mtch-20231031.htm.txt
MTCH,891103,earnings_exhibit,0000891103-23-000109,mtch8-k20231031ex991.htm,fetched,57880,50,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTCH_000089110323000109_mtch8-k20231031ex991.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTCH_000089110323000109_mtch8-k20231031ex991.htm.txt
MTCH,891103,periodic_10q_10k,0000891103-23-000114,mtch-20230930.htm,fetched,149787,62,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTCH_000089110323000114_mtch-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTCH_000089110323000114_mtch-20230930.htm.txt
MTD,1037646,primary_8k,0001037646-23-000034,mtd-20231109.htm,fetched,13897,11,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTD_000103764623000034_mtd-20231109.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTD_000103764623000034_mtd-20231109.htm.txt
MTD,1037646,earnings_exhibit,0001037646-23-000034,ex-991mtd8xkq32023.htm,fetched,18913,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTD_000103764623000034_ex-991mtd8xkq32023.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTD_000103764623000034_ex-991mtd8xkq32023.htm.txt
MTD,1037646,periodic_10q_10k,0001037646-23-000035,mtd-20230930.htm,fetched,131027,44,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTD_000103764623000035_mtd-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTD_000103764623000035_mtd-20230930.htm.txt
MTH,833079,primary_8k,0000833079-23-000146,mth-20231031.htm,fetched,3250,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTH_000083307923000146_mth-20231031.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTH_000083307923000146_mth-20231031.htm.txt
MTH,833079,earnings_exhibit,0000833079-23-000146,mth20230930exhibit991.htm,fetched,26778,11,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTH_000083307923000146_mth20230930exhibit991.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTH_000083307923000146_mth20230930exhibit991.htm.txt
MTH,833079,periodic_10q_10k,0000833079-23-000147,mth-20230930.htm,fetched,149483,58,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTH_000083307923000147_mth-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTH_000083307923000147_mth-20230930.htm.txt
MTRN,1104657,primary_8k,0001104657-23-000149,mtrn-20231101.htm,fetched,2879,15,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTRN_000110465723000149_mtrn-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTRN_000110465723000149_mtrn-20231101.htm.txt
MTRN,1104657,earnings_exhibit,0001104657-23-000149,q32023pressrelease.htm,fetched,24930,10,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTRN_000110465723000149_q32023pressrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTRN_000110465723000149_q32023pressrelease.htm.txt
MTRN,1104657,periodic_10q_10k,0001104657-23-000155,mtrn-20230929.htm,fetched,147671,51,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTRN_000110465723000155_mtrn-20230929.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTRN_000110465723000155_mtrn-20230929.htm.txt
MTRX,866273,primary_8k,0000866273-23-000065,mtrx-20231108.htm,fetched,3541,9,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTRX_000086627323000065_mtrx-20231108.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTRX_000086627323000065_mtrx-20231108.htm.txt
MTRX,866273,earnings_exhibit,0000866273-23-000065,a93023exhibit99.htm,fetched,24485,14,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTRX_000086627323000065_a93023exhibit99.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTRX_000086627323000065_a93023exhibit99.htm.txt
MTRX,866273,periodic_10q_10k,0000866273-23-000067,mtrx-20230930.htm,fetched,85327,35,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTRX_000086627323000067_mtrx-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTRX_000086627323000067_mtrx-20230930.htm.txt
MTSI,1493594,primary_8k,0001493594-23-000076,mtsi-20231109.htm,fetched,3072,16,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTSI_000149359423000076_mtsi-20231109.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTSI_000149359423000076_mtsi-20231109.htm.txt
MTSI,1493594,earnings_exhibit,0001493594-23-000076,ex99_1earningsreleaseq4fy23.htm,fetched,24640,14,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTSI_000149359423000076_ex99_1earningsreleaseq4fy23.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTSI_000149359423000076_ex99_1earningsreleaseq4fy23.htm.txt
MTSI,1493594,periodic_10q_10k,0001493594-23-000081,mtsi-20230929.htm,fetched,366654,74,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTSI_000149359423000081_mtsi-20230929.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTSI_000149359423000081_mtsi-20230929.htm.txt
MTUS,1598428,primary_8k,0000950170-23-058218,tmst-20231102.htm,fetched,4204,13,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTUS_000095017023058218_tmst-20231102.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTUS_000095017023058218_tmst-20231102.htm.txt
MTUS,1598428,earnings_exhibit,0000950170-23-058218,tmst-ex99_1.htm,fetched,42525,11,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTUS_000095017023058218_tmst-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTUS_000095017023058218_tmst-ex99_1.htm.txt
MTUS,1598428,periodic_10q_10k,0000950170-23-058233,tmst-20230930.htm,fetched,117011,39,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTUS_000095017023058233_tmst-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTUS_000095017023058233_tmst-20230930.htm.txt
MTW,61986,primary_8k,0000950170-23-057505,mtw-20231101.htm,fetched,3314,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTW_000095017023057505_mtw-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTW_000095017023057505_mtw-20231101.htm.txt
MTW,61986,earnings_exhibit,0000950170-23-057505,mtw-ex99_1.htm,fetched,22628,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTW_000095017023057505_mtw-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTW_000095017023057505_mtw-ex99_1.htm.txt
MTW,61986,periodic_10q_10k,0000950170-23-058333,mtw-20230930.htm,fetched,126068,41,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTW_000095017023058333_mtw-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTW_000095017023058333_mtw-20230930.htm.txt
MTX,891014,primary_8k,0000891014-23-000100,form8k_102623.htm,fetched,3042,12,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTX_000089101423000100_form8k_102623.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTX_000089101423000100_form8k_102623.htm.txt
MTX,891014,earnings_exhibit,0000891014-23-000100,ex99_1.htm,fetched,25512,11,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTX_000089101423000100_ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTX_000089101423000100_ex99_1.htm.txt
MTX,891014,periodic_10q_10k,0000891014-23-000103,form10q.htm,fetched,129623,66,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MTX_000089101423000103_form10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MTX_000089101423000103_form10q.htm.txt
MUR,717423,primary_8k,0000717423-23-000059,mur-20231102.htm,fetched,3364,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MUR_000071742323000059_mur-20231102.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MUR_000071742323000059_mur-20231102.htm.txt
MUR,717423,earnings_exhibit,0000717423-23-000059,mur-2023q3xex991.htm,fetched,45548,17,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MUR_000071742323000059_mur-2023q3xex991.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MUR_000071742323000059_mur-2023q3xex991.htm.txt
MUR,717423,periodic_10q_10k,0000717423-23-000061,mur-20230930.htm,fetched,137132,52,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MUR_000071742323000061_mur-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MUR_000071742323000061_mur-20230930.htm.txt
MWA,1350593,primary_8k,0001350593-23-000048,mwa-20231103.htm,fetched,3856,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MWA_000135059323000048_mwa-20231103.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MWA_000135059323000048_mwa-20231103.htm.txt
MWA,1350593,earnings_exhibit,0001350593-23-000048,pressrelease110323.htm,fetched,14066,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MWA_000135059323000048_pressrelease110323.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MWA_000135059323000048_pressrelease110323.htm.txt
MWA,1350593,primary_8k,0001350593-23-000058,mwa-20231213.htm,fetched,3887,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MWA_000135059323000058_mwa-20231213.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MWA_000135059323000058_mwa-20231213.htm.txt
MWA,1350593,earnings_exhibit,0001350593-23-000058,exhibit991releasefy23q4.htm,fetched,35767,10,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MWA_000135059323000058_exhibit991releasefy23q4.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MWA_000135059323000058_exhibit991releasefy23q4.htm.txt
MWA,1350593,periodic_10q_10k,0001350593-23-000060,mwa-20230930.htm,fetched,340940,72,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MWA_000135059323000060_mwa-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MWA_000135059323000060_mwa-20230930.htm.txt
MXL,1288469,primary_8k,0001288469-23-000164,mxl-20231025.htm,fetched,3561,12,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MXL_000128846923000164_mxl-20231025.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MXL_000128846923000164_mxl-20231025.htm.txt
MXL,1288469,earnings_exhibit,0001288469-23-000164,a9302023exhibit991.htm,fetched,31932,9,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MXL_000128846923000164_a9302023exhibit991.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MXL_000128846923000164_a9302023exhibit991.htm.txt
MXL,1288469,periodic_10q_10k,0001288469-23-000165,mxl-20230930.htm,fetched,349047,91,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MXL_000128846923000165_mxl-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MXL_000128846923000165_mxl-20230930.htm.txt
MYE,69488,primary_8k,0000950170-23-057103,mye-20231101.htm,fetched,5253,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MYE_000095017023057103_mye-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MYE_000095017023057103_mye-20231101.htm.txt
MYE,69488,earnings_exhibit,0000950170-23-057103,mye-ex99_1.htm,fetched,27005,11,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MYE_000095017023057103_mye-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MYE_000095017023057103_mye-ex99_1.htm.txt
MYE,69488,periodic_10q_10k,0000950170-23-057417,mye-20230930.htm,fetched,114437,51,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MYE_000095017023057417_mye-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MYE_000095017023057417_mye-20230930.htm.txt
MYGN,899923,primary_8k,0000899923-23-000083,mygn-20231106.htm,fetched,9247,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MYGN_000089992323000083_mygn-20231106.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MYGN_000089992323000083_mygn-20231106.htm.txt
MYGN,899923,earnings_exhibit,0000899923-23-000083,mygn-xq323earningsreleasex.htm,fetched,38024,12,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MYGN_000089992323000083_mygn-xq323earningsreleasex.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MYGN_000089992323000083_mygn-xq323earningsreleasex.htm.txt
MYGN,899923,periodic_10q_10k,0000899923-23-000087,mygn-20230930.htm,fetched,165355,58,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MYGN_000089992323000087_mygn-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MYGN_000089992323000087_mygn-20230930.htm.txt
MZTI,57515,primary_8k,0000057515-23-000027,lanc-20231102.htm,fetched,3079,10,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MZTI_000005751523000027_lanc-20231102.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MZTI_000005751523000027_lanc-20231102.htm.txt
MZTI,57515,earnings_exhibit,0000057515-23-000027,a1qfy24earn9-30x23.htm,fetched,12535,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MZTI_000005751523000027_a1qfy24earn9-30x23.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MZTI_000005751523000027_a1qfy24earn9-30x23.htm.txt
MZTI,57515,periodic_10q_10k,0000057515-23-000028,lanc-20230930.htm,fetched,61988,33,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/MZTI_000005751523000028_lanc-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/MZTI_000005751523000028_lanc-20230930.htm.txt
NATL,0001974138,primary_8k,0001974138-23-000021,natl-20231114.htm,fetched,3486,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NATL_000197413823000021_natl-20231114.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NATL_000197413823000021_natl-20231114.htm.txt
NATL,0001974138,earnings_exhibit,0001974138-23-000021,ex-991ncratleosq32023earni.htm,fetched,20053,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NATL_000197413823000021_ex-991ncratleosq32023earni.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NATL_000197413823000021_ex-991ncratleosq32023earni.htm.txt
NATL,0001974138,periodic_10q_10k,0001974138-23-000023,natl-20230930.htm,fetched,217449,71,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NATL_000197413823000023_natl-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NATL_000197413823000023_natl-20230930.htm.txt
NATR,275053,primary_8k,0001628280-23-037449,natr-20231107.htm,fetched,3664,4,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NATR_000162828023037449_natr-20231107.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NATR_000162828023037449_natr-20231107.htm.txt
NATR,275053,earnings_exhibit,0001628280-23-037449,natrq32023earningsrelease.htm,fetched,22255,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NATR_000162828023037449_natrq32023earningsrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NATR_000162828023037449_natrq32023earningsrelease.htm.txt
NATR,275053,periodic_10q_10k,0001628280-23-037442,natr-20230930.htm,fetched,123563,33,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NATR_000162828023037442_natr-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NATR_000162828023037442_natr-20230930.htm.txt
NBIX,914475,primary_8k,0000914475-23-000072,nbix-20231031.htm,fetched,3358,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NBIX_000091447523000072_nbix-20231031.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NBIX_000091447523000072_nbix-20231031.htm.txt
NBIX,914475,earnings_exhibit,0000914475-23-000072,q3-2023xearningsrelease.htm,fetched,17892,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NBIX_000091447523000072_q3-2023xearningsrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NBIX_000091447523000072_q3-2023xearningsrelease.htm.txt
NBIX,914475,periodic_10q_10k,0000914475-23-000073,nbix-20230930.htm,fetched,235898,36,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NBIX_000091447523000073_nbix-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NBIX_000091447523000073_nbix-20230930.htm.txt
NBR,1163739,primary_8k,0001104659-23-111527,tm2329043d1_8k.htm,fetched,3474,9,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NBR_000110465923111527_tm2329043d1_8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NBR_000110465923111527_tm2329043d1_8k.htm.txt
NBR,1163739,earnings_exhibit,0001104659-23-111527,tm2329043d1_ex99-1.htm,fetched,32057,29,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NBR_000110465923111527_tm2329043d1_ex99-1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NBR_000110465923111527_tm2329043d1_ex99-1.htm.txt
NBR,1163739,earnings_exhibit,0001104659-23-111527,tm2329043d1_ex99-2.htm,fetched,21670,29,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/NBR_000110465923111527_tm2329043d1_ex99-2.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/NBR_000110465923111527_tm2329043d1_ex99-2.htm.txt
