variant,quarter,selection_rank,selected_sleeve,selected_sleeve_rank,ticker,right_tail_exception_score,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct,snapshot_date,tradable_date,hc_score,entry_score_0_100,score,composite_score,tier_0_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,hp0_high_price_broad,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch,hp_production_extension,hp_research_extension,hp_LLM_best,rm1_low_price_dislocation_momentum,rm2_weak_acceleration,rm3_mid_price_dislocation_momentum,rm4_persistent_repricing_wave,rm_buy_review_flag,primary_theme,secondary_themes,theme_role,theme_confidence,theme_driver_type,theme_momentum,theme_acceleration_score,theme_tailwind_score,theme_acceleration_research_visibility,theme_acceleration_rescan_flag,akg_universe_tier,tier_structure_score,hp_structure_score,scoring_formula_version,tier_rule_version,hp_rule_version,rm_rule_version,theme_rule_version,repricing_momentum_priority,market_repricing_score,macro_entry_action,risk_penalty_score,post_llm_demote_flag,winner_90d_30pct,loser_90d_minus30pct,entry_open,entry_qoq_pct,prior_entry_qoq_pct,score_change,pre_llm_fundamental_score,pre_llm_fundamental_bucket,revenue_bucket,repricing_momentum_extension,post_llm_candidate_flag,post_llm_high_priority_flag,causal_change,negative_revision_risk,narrative_delta_bucket,operating_leverage_quality,durability,score_addition,macro_mode,macro_spy,macro_position_size_multiplier,total_structure_score,llm_business_improvement_score,fundamental_rerating_score,entry_raw_score,selected,right_tail_exception_score_contributions,right_tail_exception_reason_codes,operating_setting,operating_setting_validation_status,portfolio_max_positions,rm_signal_bucket,rm_active_fields,rm_operating_guidance,hp_signal_bucket,hp_active_fields,hp_operating_guidance,macro_permission_guidance,akg_theme_validation_guidance,portfolio_treatment,right_tail_exception_warning_codes
high_conviction_top15_v3_exception_sleeve,2024Q1,3,right_tail_exception,3,VST,124.0,9.1576,25.5171,34.5055,46.5965,94.8477,2024-02-29,2024-02-29,,79,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,10,,1,0,True,False,53.18,51.5531,15.28,0.0000,-1.0,weak,$2B-$10B,,1,1,3,1,inflecting,2,2,3,,,,18,45,7,79,,"{""entry_score_0_100"": 79.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
high_conviction_top15_v3_exception_sleeve,2024Q1,4,right_tail_exception,4,MU,121.0,9.6410,7.7887,-3.7488,13.7867,27.1853,2024-03-21,2024-03-21,,85,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,AI-driven memory demand,"[""Tight supply"", ""Return to profitability"", ""Semiconductor cycle recovery""]",direct_beneficiary,high,margin,accelerating,,12,,,,0,18,,,,,,,11,,4,0,False,False,113.370003,33.38,,-8,-1.0,weak,$2B-$10B,,1,1,3,1,inflecting,2,2,3,,,,18,45,3,85,,"{""entry_score_0_100"": 85.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""primary_theme"": 8.0, ""theme_tailwind_score"": 6.0}","[""HP_LLM_BEST"", ""HP_SIGNAL"", ""THEME_TAILWIND"", ""PRIMARY_THEME""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,0,[],NO_RM_SIGNAL_BUCKET_PRIORITY,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
high_conviction_top15_v3_exception_sleeve,2024Q1,5,right_tail_exception,5,CIFR,117.0,35.2740,78.7671,38.6986,53.0822,31.8493,2024-03-06,2024-03-06,,86,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,1,Bitcoin mining production growth,"[""bitcoin spot ETF approval"", ""halving cycle"", ""transaction fee spikes""]",direct_beneficiary,medium,revenue,accelerating,,0,,,,30,0,,,,,,,5,,2,0,True,False,2.92,-23.16,0.0,-3,-2.0,weak,<$100M,,1,1,2,1,inflecting,2,1,3,,,,30,45,8,86,,"{""entry_score_0_100"": 86.0, ""primary_theme"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""PRIMARY_THEME""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
top15_conservative_10_core_3_exception,2024Q1,1,right_tail_exception,1,HRTG,126.0,16.8362,24.1808,13.1073,1.1299,-7.9096,2024-03-12,2024-03-12,,95,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,29,0,,,,,,Repricing momentum priority,10,,0,0,False,False,8.850000,59.17,14.17,0,-2,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,2,3,,,,29,45,11,95,,"{""entry_score_0_100"": 95.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_conservative_10_core_3_exception,2024Q1,2,right_tail_exception,2,AIOT,125.0,43.3437,58.5139,29.7214,69.6594,39.3189,2024-03-13,2024-03-13,,94,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,30,0,,,,,,Repricing momentum priority,10,,2,0,True,False,3.230000,55.29,-11.11,0,-2,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,2,3,,,,30,45,11,94,,"{""entry_score_0_100"": 94.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_conservative_10_core_3_exception,2024Q1,3,right_tail_exception,3,VST,124.0,9.1576,25.5171,34.5055,46.5965,94.8477,2024-02-29,2024-02-29,,79,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,10,,1,0,True,False,53.18,51.5531,15.28,0.0000,-1.0,weak,$2B-$10B,,1,1,3,1,inflecting,2,2,3,,,,18,45,7,79,,"{""entry_score_0_100"": 79.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,[]
top15_rm1_priority_max2_rm2plus,2024Q1,1,right_tail_exception,1,HRTG,126.0,16.8362,24.1808,13.1073,1.1299,-7.9096,2024-03-12,2024-03-12,,95,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,29,0,,,,,,Repricing momentum priority,10,,0,0,False,False,8.850000,59.17,14.17,0,-2,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,2,3,,,,29,45,11,95,,"{""entry_score_0_100"": 95.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
top15_rm1_priority_max2_rm2plus,2024Q1,2,right_tail_exception,2,AIOT,125.0,43.3437,58.5139,29.7214,69.6594,39.3189,2024-03-13,2024-03-13,,94,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,30,0,,,,,,Repricing momentum priority,10,,2,0,True,False,3.230000,55.29,-11.11,0,-2,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,2,3,,,,30,45,11,94,,"{""entry_score_0_100"": 94.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
top15_rm1_priority_max2_rm2plus,2024Q1,3,right_tail_exception,3,VST,124.0,9.1576,25.5171,34.5055,46.5965,94.8477,2024-02-29,2024-02-29,,79,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,10,,1,0,True,False,53.18,51.5531,15.28,0.0000,-1.0,weak,$2B-$10B,,1,1,3,1,inflecting,2,2,3,,,,18,45,7,79,,"{""entry_score_0_100"": 79.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""HP_LLM_BEST"", ""HP_SIGNAL"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
top15_rm1_priority_max2_rm2plus,2024Q1,4,right_tail_exception,4,MU,121.0,9.6410,7.7887,-3.7488,13.7867,27.1853,2024-03-21,2024-03-21,,85,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,AI-driven memory demand,"[""Tight supply"", ""Return to profitability"", ""Semiconductor cycle recovery""]",direct_beneficiary,high,margin,accelerating,,12,,,,0,18,,,,,,,11,,4,0,False,False,113.370003,33.38,,-8,-1.0,weak,$2B-$10B,,1,1,3,1,inflecting,2,2,3,,,,18,45,3,85,,"{""entry_score_0_100"": 85.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0, ""primary_theme"": 8.0, ""theme_tailwind_score"": 6.0}","[""HP_LLM_BEST"", ""HP_SIGNAL"", ""THEME_TAILWIND"", ""PRIMARY_THEME""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,0,[],NO_RM_SIGNAL_BUCKET_PRIORITY,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
top15_rm1_priority_max2_rm2plus,2024Q1,5,right_tail_exception,5,CIFR,117.0,35.2740,78.7671,38.6986,53.0822,31.8493,2024-03-06,2024-03-06,,86,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,1,Bitcoin mining production growth,"[""bitcoin spot ETF approval"", ""halving cycle"", ""transaction fee spikes""]",direct_beneficiary,medium,revenue,accelerating,,0,,,,30,0,,,,,,,5,,2,0,True,False,2.92,-23.16,0.0,-3,-2.0,weak,<$100M,,1,1,2,1,inflecting,2,1,3,,,,30,45,8,86,,"{""entry_score_0_100"": 86.0, ""primary_theme"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""PRIMARY_THEME""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
high_conviction_top15_v3_exception_sleeve,2024Q2,1,right_tail_exception,1,SLQT,130.0,3.7453,14.9813,5.9925,16.1049,16.1049,2024-05-10,2024-05-10,,99,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,30,0,,,,,,Repricing momentum priority,14,,2,0,False,False,2.670000,132.17,-21.77,1,-1,weak,$500M-$1B,Repricing momentum extension,1,0,3,1,inflecting,1,2,3,,,,30,45,12,99,,"{""entry_score_0_100"": 99.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
high_conviction_top15_v3_exception_sleeve,2024Q2,2,right_tail_exception,2,CIFR,129.0,6.9705,7.2386,8.0429,23.8606,6.4343,2024-05-08,2024-05-08,,90,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,Post-halving bitcoin mining economics,"[""low-cost power"", ""BTC price highs"", ""transaction fee spike""]",direct_beneficiary,medium,margin,stable,,0,,,,30,0,,,,,,Repricing momentum priority,16,,2,0,False,False,3.73,27.74,-23.16,0,-2.0,weak,<$100M,Repricing momentum extension,1,0,2,2,constructive,2,1,1,,,,30,35,11,90,,"{""entry_score_0_100"": 90.0, ""market_repricing_score_gte_10"": 8.0, ""primary_theme"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""PRIMARY_THEME"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
high_conviction_top15_v3_exception_sleeve,2024Q2,3,right_tail_exception,3,REAL,125.0,10.4326,3.8168,-8.9059,-12.2137,-21.1196,2024-05-08,2024-05-08,,94,,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,30,0,,,,,,Repricing momentum priority,10,,2,0,False,False,3.930000,81.94,13.09,0,-2,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,1,3,,,,30,45,11,94,,"{""entry_score_0_100"": 94.0, ""market_repricing_score_gte_10"": 8.0, ""rm_buy_review_flag"": 8.0, ""single_rm_signal_bucket"": 15.0}","[""SINGLE_RM_SIGNAL_BUCKET"", ""RM_BUY_REVIEW"", ""NEAR_THRESHOLD_EXCEPTION""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,1,"[""rm_buy_review_flag""]",PRIORITIZE_SINGLE_RM_SIGNAL_BUCKET,0,[],NO_HP_LEFT_TAIL_RISK_FLAG,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
high_conviction_top15_v3_exception_sleeve,2024Q2,4,right_tail_exception,4,NTRA,99.0,-1.665,1.8592,3.2837,1.221,-0.3792,2024-05-10,2024-05-10,,77,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,10,,4,0,False,False,108.110001,63.1110,39.54,-1.0000,-4.0,weak,$500M-$1B,,1,1,3,2,inflecting,2,2,3,,,,18,45,8,77,,"{""entry_score_0_100"": 77.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0}","[""HP_LLM_BEST"", ""HP_SIGNAL""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,0,[],NO_RM_SIGNAL_BUCKET_PRIORITY,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
high_conviction_top15_v3_exception_sleeve,2024Q2,5,right_tail_exception,5,VST,99.0,2.1773,15.699,-1.4962,3.707,-17.4297,2024-05-09,2024-05-09,,77,,,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,10,,4,0,False,False,89.559998,68.4092,51.55,-3.0000,-4.0,weak,>$10B,,1,0,3,2,constructive,1,2,1,,,,18,45,8,77,,"{""entry_score_0_100"": 77.0, ""hp_LLM_best"": 8.0, ""hp_signal_count"": 6.0, ""market_repricing_score_gte_10"": 8.0}","[""HP_LLM_BEST"", ""HP_SIGNAL""]",high_conviction_top15_v3_exception_sleeve,observed_data_top15_exception_sleeve_not_full_akg_macro_validation,10,0,[],NO_RM_SIGNAL_BUCKET_PRIORITY,1,"[""hp_LLM_best""]",HP_USEFUL_BUT_HIGHER_LEFT_TAIL_RISK,APPLY_MANUAL_LIVE_MACRO_PERMISSION_UNTIL_PIT_MACRO_VALIDATED,FORWARD_VALIDATE_AKG_THEME_ACCELERATION_AND_T5_RESCAN,exception_research_or_starter_underwriting,"[""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED"", ""MAX_NO_THEME_NO_LLM_EXCEPTIONS_REACHED""]"
