quarter,ticker,cik,event_accession,event_dates,primary_8k_doc,exhibit_docs,periodic_doc,primary_8k_text_len,exhibit_text_len,periodic_text_len,exhibit_table_count,exhibit_table_flag,doc_statuses,quality_pass,quality_reason,revenue_filter_keep_under_10b,revenue_bucket,revenue_value_usd,revenue_value_millions,revenue_filter_reason,revenue_fact_name_bucketed,revenue_filed_bucketed,revenue_form_bucketed,revenue_period_end_bucketed,mandatory_index_constituent,mandatory_indexes,mandatory_index_name,pipeline_status,pipeline_missing_reason
2024Q3,ADM,7084,0000007084-24-000024,2024-07-30,adm-20240730.htm,adm-ex991_2024630xq2.htm,,3858,35925,0,26,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,24072000000,24072.0,remove_revenue_10b_plus,Revenues,2024-04-30,10-Q,2023-03-31,True,SPY,Archer Daniels Midland,doc_quality_passed,
2024Q3,ADNT,1670541,0001670541-24-000095,2024-08-06,adnt-20240806.htm,a08062024adientform8-kex991.htm,,3393,17406,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,7611000000,7611.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,ADP,8670,0000008670-24-000017,2024-07-31,adp-20240731.htm,q4fy24exhibit99.htm,,3186,35115,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,13534400000,13534.4,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,True,QQQ;SPY,Automatic Data Processing,doc_quality_passed,
2024Q3,ADSK,769397,0000769397-24-000147,2024-08-29,adsk-20240829.htm,q225pressrelease.htm,,15985,32166,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,4386000000,4386.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-10,10-K,2022-01-31,True,QQQ;SPY,Autodesk,doc_quality_passed,
2024Q3,ADTN,926282,0000950170-24-091207,2024-08-06,adtn-20240805.htm,adtn-ex99_1.htm;adtn-ex99_2.htm,,3918,59290,0,9,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,323912000,323.912,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,ADUS,1468328,0001193125-24-193948,2024-08-05,d881333d8k.htm,d881333dex991.htm,,3258,24842,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,251599000,251.599,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,ADV,1776661,0000950170-24-092266,2024-08-07,adv-20240807.htm,adv-ex99_1.htm;adv-ex99_2.htm,,5105,68956,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,944382000,944.382,keep_under_10b,Revenues,2024-05-10,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AEE,1002910,0001002910-24-000098,2024-08-01,aee-20240801.htm,q22024ex991earningsrelease.htm;q22024ex992earningsrelease.htm,,4478,34099,0,14,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$2B-$10B,2062000000,2062.0,keep_under_10b,Revenues,2024-05-06,10-Q,2023-03-31,True,SPY,Ameren,doc_quality_passed,
2024Q3,AEIS,927003,0001558370-24-010373,2024-07-30,aeis-20240730x8k.htm,aeis-20240730xex99d1.htm,,3483,22949,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,425040000,425.04,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AEO,919012,0000950170-24-101592,2024-08-29,aeo-20240829.htm,aeo-ex99_1.htm,,4340,16909,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1080926000,1080.926,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-30,10-Q,2023-04-29,False,,,doc_quality_passed,
2024Q3,AEP,4904,0000004904-24-000080,2024-07-30,aep-20240730.htm,a2q20248kpressreleaseex991.htm,,3375,25050,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,4690900000,4690.9,keep_under_10b,Revenues,2024-04-30,10-Q,2023-03-31,True,QQQ;SPY,American Electric Power,doc_quality_passed,
2024Q3,AES,874761,0000874761-24-000056,2024-08-01,aes-20240801.htm,q22024earningsreleaseexs.htm,,7538,43983,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,3239000000,3239.0,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,True,SPY,AES Corporation,doc_quality_passed,
2024Q3,AESI,0001984060,0000950170-24-090850,2024-08-05,aesi-20240805.htm,aesi-ex99_1.htm,,4300,27718,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,153418000,153.418,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AFL,4977,0000004977-24-000138,2024-07-31,a2q24maxsteleconferencep.htm,aflex991-q22024.htm;aflex993teleconferencespee.htm,,22088,53554,0,14,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$2B-$10B,4800000000,4800.0,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,True,SPY,Aflac,doc_quality_passed,
2024Q3,AFRM,1820953,0001820953-24-000033,2024-08-28,afrm-20240828.htm,afrm-q424shareholderlett.htm,,3547,67546,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1142160000,1142.16,keep_under_10b,Revenues,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AGX,100591,0001558370-24-012610,2024-09-05,agx-20240905x8k.htm,agx-20240905xex99d1.htm,,2935,15558,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,103675000,103.675,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-06,10-Q,2023-04-30,False,,,doc_quality_passed,
2024Q3,AGYS,78749,0000950170-24-085249,2024-07-22,agys-20240722.htm,agys-ex99_1.htm,,3479,18057,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,162636000,162.636,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-22,10-K,2022-03-31,False,,,doc_quality_passed,
2024Q3,AHCO,1725255,0001628280-24-034954,2024-08-06,ahco-20240806.htm,ahco-20240806x8k_ex991.htm,,3621,22311,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,744626000,744.626,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AHR,1632970,0001632970-24-000076,2024-08-05,ahr-20240805.htm,exhibit991q22024earningsre.htm;exhibit992q22024suppleme.htm,,3841,99674,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,452226000,452.226,keep_under_10b,Revenues,2024-05-14,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AHRT,1569187,0001569187-24-000117,2024-08-07,ahh-20240807.htm,ahh2024q2ex991earningsrele.htm;ex992_q22024supplemental.htm,,4590,98433,0,8,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,144175000,144.175,keep_under_10b,Revenues,2024-05-10,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AI,1577526,0001628280-24-039310,2024-09-04,ai-20240904.htm,ex991-fy25xq1earnings.htm,,3588,25564,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,252759000,252.759,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-18,10-K,2022-04-30,False,,,doc_quality_passed,
2024Q3,AIG,5272,0000005272-24-000075,2024-07-31,aig-20240731.htm,q22024earningsrelease.htm,,3789,59661,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,10984000000,10984.0,remove_revenue_10b_plus,Revenues,2024-05-02,10-Q,2023-03-31,True,SPY,American International Group,doc_quality_passed,
2024Q3,AIOT,1774170,0001493152-24-030281,2024-08-05;2024-08-22,form8-k.htm,ex99-1.htm;ex99-1.htm,,7309,19338,0,10,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,125960000,125.96,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-K,2021-12-31,False,,,doc_quality_passed,
2024Q3,AJG,354190,0001193125-24-184856,2024-07-25,d841953d8k.htm,d841953dex991.htm;d841953dex992.htm,,4658,54603,0,49,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$2B-$10B,2706100000,2706.1,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,True,SPY,Arthur J. Gallagher & Co.,doc_quality_passed,
2024Q3,AKAM,1086222,0001086222-24-000197,2024-08-08,akam-20240808.htm,exhibit991-q22024.htm,,3406,37247,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,600293000,600.293,keep_under_10b,Revenues,2018-05-09,10-Q,2017-03-31,True,SPY,Akamai Technologies,doc_quality_passed,
2024Q3,ALB,915913,0000915913-24-000137,2024-07-31,alb-20240731.htm,a2q24earningsreleaseex991.htm,,5633,39875,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2580252000,2580.252,keep_under_10b,Revenues,2024-05-01,10-Q,2023-03-31,True,SPY,Albemarle Corporation,doc_quality_passed,
2024Q3,ALG,897077,0000897077-24-000095,2024-07-31,alg-20240731.htm,ex991q22024.htm,,3343,15882,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,411771000,411.771,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,ALGM,866291,0000950103-24-010519,2024-07-23;2024-08-01,dp214872_8k.htm,dp214872_ex9901.htm;algm-ex99_1.htm,,24252,11371,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included,True,$500M-$1B,768674000,768.674,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-23,10-K,2022-03-25,False,,,doc_quality_passed,
2024Q3,ALGN,1097149,0001097149-24-000045,2024-07-24,algn-20240724.htm,algn-q224earningspressrele.htm,,3364,38426,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,943147000,943.147,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,True,SPY,Align Technology,doc_quality_passed,
2024Q3,ALGT,1362468,0001362468-24-000040,2024-07-31,algt-20240731.htm,a2024q28-kex991.htm,,7320,45528,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,649687000,649.687,keep_under_10b,Revenues,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,ALKS,1520262,0000950170-24-085860,2024-07-24,alks-20240724.htm,alks-ex99_1.htm;alks-ex99_2.htm,,3565,34319,0,11,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,287595000,287.595,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,ALL,899051,0000899051-24-000053,2024-07-31,all-20240731.htm,allcorp63024earningsreleas.htm,,4184,39663,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,13786000000,13786.0,remove_revenue_10b_plus,Revenues,2024-05-01,10-Q,2023-03-31,True,SPY,Allstate,doc_quality_passed,
2024Q3,ALLE,1579241,0001579241-24-000044,2024-07-24,alle-20240724.htm,exhibit991-pressreleasedat.htm,,3641,26281,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,923000000,923.0,keep_under_10b,Revenues,2024-04-25,10-Q,2023-03-31,True,SPY,Allegion,doc_quality_passed,
2024Q3,ALRM,1459200,0001459200-24-000020,2024-08-08,alrm-20240808.htm,ex991earningsreleasejune30.htm,,3529,32418,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,209716000,209.716,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,ALTG,1759824,0000950170-24-092824,2024-08-07,altg-20240807.htm,altg-ex99_1.htm,,3589,27699,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,420700000,420.7,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AMAT,6951,0000006951-24-000026,2024-08-15,amat-20240815.htm,exhibit991q32024earningsre.htm,,3688,20791,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,13369000000,13369.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-23,10-Q,2023-04-30,True,QQQ;SPY,Applied Materials,doc_quality_passed,
2024Q3,AMC,1411579,0001104659-24-081453,2024-07-22;2024-07-24;2024-08-02,tm2419663d1_8k.htm,tm2419663d1_ex99-1.htm;tm2420072d1_ex99-1.htm;amc-20240802xex99d1.htm,,34683,19729,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError;exhibit_3:error_HTTPError,True,included,True,$500M-$1B,954400000,954.4,keep_under_10b,Revenues,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AMCR,1748790,0001748790-24-000020,2024-08-15,amcr-20240815.htm,amcor4q2024ex991-june302024.htm;exhibit992-q4fy24investo.htm,,6423,59455,0,32,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,False,$10B-$50B,11021000000,11021.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,True,SPY,Amcor,doc_quality_passed,
2024Q3,AMCX,1514991,0001514991-24-000032,2024-08-09,amcx-20240809.htm,amcx-80924ex991.htm,,3427,28905,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,717447000,717.447,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AMD,2488,0000002488-24-000121,2024-07-30,amd-20240730.htm,amdq224earningsslides.htm,,5629,23684,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,5353000000,5353.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-04-01,True,QQQ;SPY,Advanced Micro Devices,doc_quality_passed,
2024Q3,AME,1037868,0001037868-24-000045,2024-08-01,ame-20240801.htm,ametek8kexhibit9918-1x24.htm,,3584,11613,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1597117000,1597.117,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,True,SPY,Ametek,doc_quality_passed,
2024Q3,AMGN,318154,0000318154-24-000033,2024-08-06,amgn-20240806.htm,amgn-20240630earningsrelea.htm,,9686,57096,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,6105000000,6105.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,True,DOW;QQQ;SPY,Amgen,doc_quality_passed,
2024Q3,AMKR,1047127,0001047127-24-000156,2024-07-29,amkr-20240729.htm,amkr6302024erex-991.htm,,3246,17167,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1471539000,1471.539,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AMN,1142750,0000950142-24-002148,2024-08-08,eh240517074_8k.htm,eh240517074_ex9901.htm,,3378,35206,0,48,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1126223000,1126.223,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AMPH,1297184,0001297184-24-000045,2024-08-07,amph-20240807x8k.htm,amph-20240807xex99d1.htm,,3483,23339,0,35,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,140022000,140.022,keep_under_10b,Revenues,2024-05-10,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AMR,1704715,0001704715-24-000117,2024-08-05,amr-20240805.htm,pressrelease6302024.htm,,3165,26081,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,911235000,911.235,keep_under_10b,Revenues,2024-05-06,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AMRX,1723128,0001723128-24-000030,2024-08-09,amrx-20240807.htm,amrx-q22024ex992.htm;amrx-q22024xex991ipx203app.htm,,5470,48816,0,13,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,557540000,557.54,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AMT,1053507,0001053507-24-000103,2024-07-30,amt-20240730.htm,pressreleaseq22024.htm,,5298,57511,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2767200000,2767.2,keep_under_10b,Revenues,2024-04-30,10-Q,2023-03-31,True,SPY,American Tower,doc_quality_passed,
2024Q3,AMWD,794619,0000794619-24-000067,2024-08-27,amwd-20240827.htm,ex991202407318k.htm,,3022,18082,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1857186000,1857.186,keep_under_10b,Revenues,2024-06-26,10-K,2022-04-30,False,,,doc_quality_passed,
2024Q3,AMZN,1018724,0001018724-24-000128,2024-08-01,amzn-20240801.htm,amzn-20240630xex991.htm;amzn-20240630xex992.htm,,3574,34836,0,9,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,False,>$50B,127358000000,127358.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,True,DOW;QQQ;SPY,Amazon,doc_quality_passed,
2024Q3,ANDE,821026,0000821026-24-000179,2024-08-06,ande-20240806.htm,q22024ex-99pressrelease.htm,,3011,30873,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,3881238000,3881.238,keep_under_10b,Revenues,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,ANET,1596532,0001596532-24-000277,2024-07-30,anet-20240730.htm,ex991q224-earningsrelease.htm,,3646,18334,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1351351000,1351.351,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,True,SPY,Arista Networks,doc_quality_passed,
2024Q3,ANF,1018840,0001018840-24-000066,2024-08-29,anf-20240828.htm,q22024investorpresentati.htm;q22024pressrelease.htm,,5396,48798,0,20,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,835994000,835.994,keep_under_10b,Revenues,2024-06-07,10-Q,2023-04-29,False,,,doc_quality_passed,
2024Q3,ANGI,1705110,0001705110-24-000082,2024-08-15,angi-20240806.htm,q22024earningsrelease1.htm,,3694,28995,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,355497000,355.497,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,ANGO,1275187,0001140361-24-033242,2024-07-16;2024-07-16,ef20032488_8k.htm,ef20032488_ex99-1.htm;ef20032488_ex99-2.htm;ef20032494_ex99-1.htm,,6666,53679,0,40,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:error_HTTPError,True,included,True,$100M-$500M,247678000,247.678,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-09,10-Q,2023-02-28,False,,,doc_quality_passed,
2024Q3,AON,315293,0001628280-24-033048,2024-07-26,aon-20240726.htm,ex991prq22024.htm,,6341,39214,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,3871000000,3871.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,True,SPY,Aon plc,doc_quality_passed,
2024Q3,AOS,91142,0000091142-24-000147,2024-07-23,aos-20240723.htm,a6302024exhibit991.htm,,3006,19186,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,966400000,966.4,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,True,SPY,A. O. Smith,doc_quality_passed,
2024Q3,AOSL,1387467,0001387467-24-000066,2024-08-07,aosl-20240807.htm,exhibit991earningreleaseju.htm;exhibit992earningreleaseju.htm,,3612,37641,0,9,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,529796000,529.796,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,APAM,1517302,0001517302-24-000052,2024-07-23,apam-20240723.htm,artisan2q24earningsrelease.htm;artisan2q24pressrelease.htm,,3729,52496,0,11,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,234509000,234.509,keep_under_10b,Revenues,2024-04-26,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,APD,2969,0000002969-24-000041,2024-08-01,apd-20240801.htm,exhibit99130jun24.htm,,3956,39284,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,6374800000,6374.8,keep_under_10b,Revenues,2024-04-30,10-Q,2023-03-31,True,SPY,Air Products,doc_quality_passed,
2024Q3,APEI,1201792,0001104659-24-086254,2024-08-06,tm2420705d1_8k.htm,tm2420705d1_ex99-1.htm;tm2420705d1_ex99-2.htm,,3467,39499,0,27,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,149689000,149.689,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,APH,820313,0001558370-24-010011,2024-07-24,aph-20240724x8k.htm,aph-20240724xex99d1.htm,,5711,47457,0,28,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2974000000,2974.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,True,SPY,Amphenol,doc_quality_passed,
2024Q3,APLE,1418121,0000950170-24-090772,2024-08-05,aple-20240805.htm,aple-ex99_1.htm,,3421,64768,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,311454000,311.454,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-06,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,APO,0001858681,0001858681-24-000090,2024-08-01,apo-20240801.htm,agmearningsrelease2q2024.htm;erex9912q2024.htm,,4127,94841,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$2B-$10B,5301000000,5301.0,keep_under_10b,Revenues,2024-05-07,10-Q,2023-03-31,True,SPY,Apollo Global Management,doc_quality_passed,
2024Q3,APP,1751008,0001751008-24-000053,2024-08-07,app-20240807.htm,a2q24applovinshareholder.htm;exhibit991-pressreleasedat.htm,,3524,25707,0,2,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,715405000,715.405,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,True,QQQ;SPY,AppLovin,doc_quality_passed,
2024Q3,APPF,1433195,0001433195-24-000103,2024-07-25,appf-20240725.htm,appfq22024exhibit991.htm,,3502,23701,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,136100000,136.1,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,APPN,1441683,0001441683-24-000068,2024-08-01,appn-20240801.htm,appnex991earningsrelease-0.htm,,3497,23769,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,135235000,135.235,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,APTV,1521332,0001521332-24-000055,2024-08-01,aptv-20240801.htm,aptvq22024ex991.htm,,5345,41829,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,4818000000,4818.0,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,True,SPY,Aptiv,doc_quality_passed,
2024Q3,ARCB,894405,0001558370-24-010640,2024-08-02,arcb-20240802x8k.htm,arcb-20240802xex99d1.htm;arcb-20240802xex99d2.htm;arcb-20240802xex99d3.htm,,6146,84448,0,95,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included,True,$1B-$2B,1106094000,1106.094,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,ARES,1176948,0001628280-24-034260,2024-08-02,ares-20240802.htm,a2024q2-ex991.htm;a2024q2-ex992earningspre.htm,,4549,136278,0,1,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,653681000,653.681,keep_under_10b,Revenues,2024-05-09,10-Q,2023-03-31,True,SPY,Ares Management,doc_quality_passed,
2024Q3,ARLO,1736946,0001736946-24-000033,2024-08-08,arlo-20240808.htm,arloearningsrelease-ex991_.htm,,3386,29194,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,140997000,140.997,keep_under_10b,Revenues,2018-08-27,10-Q,2017-07-02,False,,,doc_quality_passed,
2024Q3,ARLP,1086600,0001558370-24-010256,2024-07-29,arlp-20240724x8k.htm,arlp-20240724xex99d1.htm;arlp-20240724xex99d2.htm,,6258,54694,0,30,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,662922000,662.922,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,AROC,1389050,0001104659-24-081572,2024-07-22;2024-07-31,tm2419927d1_8k.htm,tm2419927d1_ex99-1.htm;tm2419927d1_ex99-2.htm;tm2419927d1_ex99-3.htm,,23752,33294,0,20,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included,True,$100M-$500M,229834000,229.834,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
