quarter,ticker,event_date,event_accession,revenue_bucket,revenue_value,net_income_value,assets_value,financing_cash_flow_value,investing_cash_flow_value,operating_cash_flow_value,earnings_score,earnings_score_bucket,guidance_torque,earnings_torque,segment_wave_torque,margin_quality,warning_penalty,guidance_vs_current_pct,score_status,score_missing_fields,extraction_source,quarter_revenue_millions,quarter_revenue_yoy_pct,quarter_revenue_qoq_pct,guidance_revenue_millions,guidance_gross_margin_pct,numeric_evidence_count,guidance_evidence_count,wave_or_demand_evidence_count,warning_or_risk_evidence_count,primary_text_len,exhibit_text_len,json_path,tradable_date,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
2024Q3,UTHR,2024-07-31,0001082554-24-000037,$500M-$1B,506900000,240900000,7167000000,48600000,-221100000,374800000,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,regex_fallback,714.9,20,,,,6,1,6,6,3147,15057,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/UTHR/UTHR_2024-07-31_000108255424000037.json,2024-08-01,312.290009,6.8814,12.5909,12.8438,14.7491,15.7258
2024Q3,UTI,2024-08-06,0001261654-24-000053,$100M-$500M,283824000,2648000,740685000,85525000,-26614000,-4315000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,800,,,,,6,6,6,6,45197,81238,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/UTI/UTI_2024-08-06_000126165424000053.json,2024-08-07,17.700001,-5.7062,-2.7684,-10.5650,-14.1243,-3.2768
2024Q3,UTZ,2024-08-01,0001739566-24-000124,$100M-$500M,351433000,-9127000,2746736000,7452000,-14018000,-8443000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,356.2,,,,,6,6,6,6,4297,66212,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/UTZ/UTZ_2024-08-01_000173956624000124.json,2024-08-02,15.410000,7.1382,9.9286,13.7573,16.8722,11.7456
2024Q3,UVV,2024-08-07,0000102037-24-000030,$2B-$10B,2091150000,86577000,2586345000,-16760000,-142661000,44882000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,597.1,,,,,6,4,6,6,7740,31585,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/UVV/UVV_2024-08-07_000010203724000030.json,2024-08-08,49.799999,6.9679,9.3374,3.6145,4.3574,7.7309
2024Q3,VAC,2024-07-31,0001524358-24-000073,$1B-$2B,1169000000,87000000,9680000000,-194000000,-37000000,-50000000,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,regex_fallback,449,-1,,,,6,6,6,6,4713,37266,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VAC/VAC_2024-07-31_000152435824000073.json,2024-08-01,78.209999,-12.4025,-7.4287,-6.3547,-6.0478,2.6084
2024Q3,VAL,2024-07-31,0000314808-24-000121,$100M-$500M,430100000,46700000,4322200000,0,-56200000,151700000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,610,,,,,6,6,6,6,3763,50623,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VAL/VAL_2024-07-31_000031480824000121.json,2024-08-01,81.889999,-20.1001,-26.1937,-29.8571,-31.9209,-40.4201
2024Q3,VC,2024-07-25,0001111335-24-000120,$500M-$1B,967000000,34000000,2727000000,-5000000,-20000000,-19000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1014,,,,,6,6,6,6,3357,21620,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VC/VC_2024-07-25_000111133524000120.json,2024-07-26,114.070000,-10.5637,-14.7541,-11.3001,-15.1486,-18.9357
2024Q3,VCTR,2024-08-08,0000950170-24-094116,$100M-$500M,201320000,49273000,2542616000,-62469000,-1546000,64156000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,2,6,6,3531,42862,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VCTR/VCTR_2024-08-08_000095017024094116.json,2024-08-09,48.000000,9.5833,11.1667,8.4792,18.7500,32.3125
2024Q3,VECO,2024-08-06,0001558370-24-011091,$100M-$500M,477038000,8741000,1229041000,-27441000,-762000,13918000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct,regex_fallback,175.9,,,170,,6,6,6,6,3823,40639,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VECO/VECO_2024-08-06_000155837024011091.json,2024-08-07,32.799999,14.9695,8.7195,-9.5427,-0.5183,-11.1585
2024Q3,VERX,2024-08-07,0001558370-24-011204,$100M-$500M,132751000,-18132000,759927000,-1531000,-14297000,3491000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,161.1,,,,,6,6,6,6,3552,41820,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VERX/VERX_2024-08-07_000155837024011204.json,2024-08-08,35.049999,3.5663,7.3039,2.5107,16.9472,41.9686
2024Q3,VIAV,2024-08-08,0000912093-24-000051,$500M-$1B,842500000,25600000,1850500000,29300000,-105300000,90600000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,252,,,,,6,6,6,6,3515,29760,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VIAV/VIAV_2024-08-08_000091209324000051.json,2024-08-09,7.750000,2.5806,10.5806,2.8387,16.7742,35.4839
2024Q3,VITL,2024-08-08,0000950170-24-093324,$100M-$500M,119172000,7150000,275178000,-998000,8519000,5403000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,147.4,,,,,6,6,6,4,3365,24945,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VITL/VITL_2024-08-08_000095017024093324.json,2024-08-09,32.020000,-2.1861,-3.4978,-3.4978,19.9250,-1.9988
2024Q3,VLTO,2024-07-25,0001967680-24-000109,$1B-$2B,1225000000,225000000,5693000000,-147000000,-9000000,156000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,5000,,,,,6,6,6,6,3657,21825,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VLTO/VLTO_2024-07-25_000196768024000109.json,2024-07-26,104.000000,-1.9327,4.7788,6.7596,7.1154,1.7212
2024Q3,VMC,2024-08-06,0001140361-24-035798,$1B-$2B,1649000000,120700000,14076900000,-181100000,-61700000,221300000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,5,4,6,6,2752,31294,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VMC/VMC_2024-08-06_000114036124035798.json,2024-08-07,248.490005,-1.6902,-3.2516,-6.6482,-4.2094,9.7308
2024Q3,VREX,2024-08-01,0001681622-24-000068,$100M-$500M,433800000,7200000,1249600000,-900000,-7500000,23600000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct,regex_fallback,209,,,190,,6,6,6,6,3586,19958,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VREX/VREX_2024-08-01_000168162224000068.json,2024-08-02,13.070000,-17.5210,-11.5532,-9.3343,-9.2578,0.4591
2024Q3,VRSN,2024-07-25,0001014473-24-000032,$100M-$500M,364400000,178700000,1749000000,-222500000,409800000,259000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,387,,,,,6,0,6,6,3973,11249,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VRSN/VRSN_2024-07-25_000101447324000032.json,2024-07-26,176.320007,1.3044,0.8224,2.9378,4.2877,4.9909
2024Q3,VRT,2024-07-24,0001628280-24-032675,$1B-$2B,1521100000,50300000,7998500000,-18800000,-17400000,42000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1953,,,,,6,6,6,6,3555,38297,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VRT/VRT_2024-07-24_000162828024032675.json,2024-07-25,79.239998,-14.5255,1.1610,-1.4891,21.2393,36.7491
2024Q3,VRTS,2024-07-26,0000883237-24-000092,$100M-$500M,197874000,34643000,3678629000,-115078000,-13145000,-42959000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,6100,,,,,6,1,6,6,3487,41757,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VRTS/VRTS_2024-07-26_000088323724000092.json,2024-07-29,232.240005,-14.7993,-9.2534,-12.0005,-10.5107,-2.9366
2024Q3,VRTX,2024-08-01,0000875320-24-000193,$2B-$10B,2374800000,699800000,22730200000,-294700000,-1833600000,899900000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,2650,,,,,4,6,6,6,3444,39094,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VRTX/VRTX_2024-08-01_000087532024000193.json,2024-08-02,491.500000,-5.4914,-2.3622,-3.2146,-4.4232,-3.1577
2024Q3,VSAT,2024-08-07,0001193125-24-195897,$2B-$10B,2417179000,-15534000,7730337000,643630000,-1129843000,505641000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1100,,,,,6,6,6,6,3681,54136,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VSAT/VSAT_2024-08-07_000119312524195897.json,2024-08-08,20.520000,-12.5244,-22.6608,-22.1735,-45.2729,-49.9025
2024Q3,VSCO,2024-08-14,0001856437-24-000022,$1B-$2B,1407000000,1000000,4405000000,-132000000,-55000000,-108000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,62,,,,,6,6,6,6,58049,15572,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VSCO/VSCO_2024-08-14_000185643724000022.json,2024-08-15,23.010000,5.1717,-1.2169,2.4337,14.9066,56.1930
2024Q3,VSEC,2024-08-01,0000102752-24-000068,$100M-$500M,188587000,9117000,1350338000,63322000,-14594000,-48674000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,266,,,,,6,6,6,6,3629,29190,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VSEC/VSEC_2024-08-01_000010275224000068.json,2024-08-02,80.790001,4.7902,11.3875,8.5035,3.1192,27.0207
2024Q3,VSH,2024-08-07,0000103730-24-000100,$500M-$1B,871046000,111781000,4239923000,27154000,75587000,129893000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,741.2,,,,,6,4,6,5,2859,15329,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VSH/VSH_2024-08-07_000010373024000100.json,2024-08-08,19.900000,2.8141,-0.5528,-10.1508,-10.5025,-8.5930
2024Q3,VST,2024-08-08,0001193125-24-196470,$2B-$10B,4425000000,699000000,32966000000,-874000000,-513000000,1435000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,3184,32427,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VST/VST_2024-08-08_000119312524196470.json,2024-08-09,78.000000,3.5128,8.5513,-3.9103,64.0513,74.0128
2024Q3,VSTS,2024-08-07,0001967649-24-000039,$1B-$2B,1400002000,33468000,3157124000,-60793000,-21693000,68765000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,698,,,,,6,6,6,6,438977,29775,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VSTS/VSTS_2024-08-07_000196764924000039.json,2024-08-08,12.270000,8.4760,11.3284,21.5974,19.2339,15.3219
2024Q3,VTOL,2024-08-06,0001525221-24-000058,$100M-$500M,302022000,-1522000,1937278000,34148000,-8104000,6615000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,23.1,,,,,6,6,6,6,4217,55715,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VTOL/VTOL_2024-08-06_000152522124000058.json,2024-08-07,38.990002,-1.4619,-1.8466,-6.9249,-8.6176,-11.3106
2024Q3,VTR,2024-08-01,0000740260-24-000196,$1B-$2B,1077245000,18912000,24725433000,-162107000,-56280000,242817000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,5,3524,49107,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VTR/VTR_2024-08-01_000074026024000196.json,2024-08-02,55.459999,6.3469,6.8157,12.5856,15.2001,18.0851
2024Q3,VTRS,2024-08-08,0001792044-24-000022,$2B-$10B,3729100000,-1269100000,47685500000,-974700000,-749500000,971200000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,3800,,,,,6,6,6,6,3591,52279,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VTRS/VTRS_2024-08-08_000179204424000022.json,2024-08-09,12.070000,-1.9884,-1.4913,-7.7879,-6.2138,9.1964
2024Q3,VVX,2024-08-06,0001628280-24-034968,$500M-$1B,943460000,-17480000,3081900000,-7921000,-9076000,-38492000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1070,,,,,6,5,6,6,3172,23214,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VVX/VVX_2024-08-06_000162828024034968.json,2024-08-07,45.750000,4.4809,22.2295,3.8251,29.5956,37.0055
2024Q3,VYGR,2024-08-06,0001558370-24-011071,$100M-$500M,150480000,124044000,351281000,31306000,14491000,123565000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,29.6,,,,,3,6,6,6,3729,19524,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VYGR/VYGR_2024-08-06_000155837024011071.json,2024-08-07,8.530000,-21.9226,-22.2743,-28.1360,-20.3986,-22.0399
2024Q3,VYX,2024-08-06,0000070866-24-000029,$500M-$1B,916000000,7000000,4990000000,-175000000,-86000000,311000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,876,,,,,6,6,6,6,3832,87242,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/VYX/VYX_2024-08-06_000007086624000029.json,2024-08-07,11.950000,9.5398,11.9665,3.9331,12.3849,11.4644
2024Q3,WAB,2024-07-24,0001628280-24-032688,$2B-$10B,2194000000,169000000,18988000000,-72000000,-32000000,-25000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,2640,,,,,6,6,6,6,9127,60011,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WAB/WAB_2024-07-24_000162828024032688.json,2024-07-25,158.529999,-5.3744,-1.5454,4.2263,13.1142,18.1732
2024Q3,WAT,2024-07-31,0001193125-24-189455,$500M-$1B,684674000,140923000,4626854000,-159211000,-34406000,196751000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,709,,,,,6,6,6,6,3442,28529,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WAT/WAT_2024-07-31_000119312524189455.json,2024-08-01,340.279999,-2.0160,-0.8640,-0.1558,5.7629,-4.0232
2024Q3,WD,2024-08-08,0001558370-24-011451,$100M-$500M,238746000,26665000,4493052000,513804000,9284000,-546672000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,270.7,,,,,6,6,6,6,3640,68047,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WD/WD_2024-08-08_000155837024011451.json,2024-08-09,102.360001,1.4850,3.7612,1.0160,9.0856,8.4310
2024Q3,WDC,2024-07-31,0000106040-24-000026,$2B-$10B,9646000000,47000000,24546000000,856000000,-620000000,-340000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,3760,,,,,6,6,6,6,3668,32642,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WDC/WDC_2024-07-31_000010604024000026.json,2024-08-01,45.608467,0.0497,7.7726,4.5078,13.1753,11.0706
2024Q3,WEC,2024-07-31,0000107815-24-000198,$2B-$10B,2888100000,507600000,43939700000,417600000,-1267900000,796100000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,4500,,,,,6,4,6,5,2720,14285,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WEC/WEC_2024-07-31_000010781524000198.json,2024-08-01,86.769997,2.8466,5.7393,7.9060,10.8448,10.6719
2024Q3,WELL,2024-07-29,0000766704-24-000030,$1B-$2B,1560729000,28635000,44012166000,470470000,-932837000,376058000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,73211,42338,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WELL/WELL_2024-07-29_000076670424000030.json,2024-07-30,113.970001,3.0096,1.3776,5.7735,12.3366,14.5652
2024Q3,WEN,2024-08-01,0001193125-24-190581,$500M-$1B,528807000,39821000,5182826000,-132278000,-12061000,52975000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,385,,,,,6,4,6,6,3544,35045,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WEN/WEN_2024-08-01_000119312524190581.json,2024-08-02,16.840000,-0.6532,-0.5938,-2.1378,4.8694,13.4798
2024Q3,WERN,2024-07-30,0000793074-24-000048,$500M-$1B,832714000,35224000,3157936000,-16234000,-129230000,166847000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,760.8,,,,,6,1,6,6,4998,37376,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WERN/WERN_2024-07-30_000079307424000048.json,2024-07-31,40.200001,-9.7015,-7.6368,-8.0597,-4.0050,-4.7015
2024Q3,WEST,2024-08-08,0001558370-24-011598,$100M-$500M,205442000,-4341000,773301000,46379000,-22028000,-25131000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,208.4,,,,,3,6,6,6,3771,23097,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WEST/WEST_2024-08-08_000155837024011598.json,2024-08-09,9.400000,-6.4894,-7.2340,-13.7234,-39.4149,-22.3404
2024Q3,WFRD,2024-07-23,0001603923-24-000107,$1B-$2B,1186000000,72000000,5068000000,-127000000,-64000000,84000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1405,,,,,6,5,6,6,8722,32442,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WFRD/WFRD_2024-07-23_000160392324000107.json,2024-07-24,124.190002,-19.0676,-13.5196,-13.0284,-22.6669,-32.3859
2024Q3,WHD,2024-08-01,0001699136-24-000095,$100M-$500M,228405000,42894000,1522561000,303163000,-633152000,60462000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,290.4,,,,,6,2,6,6,3865,26875,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WHD/WHD_2024-08-01_000169913624000095.json,2024-08-02,60.509998,-0.5619,-4.0159,-6.4617,1.4874,-2.0162
2024Q3,WING,2024-07-31,0001636222-24-000119,$100M-$500M,108721000,15669000,377825000,-10087000,-4319000,35698000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,155.7,,,,,6,6,6,4,9276,22453,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WING/WING_2024-07-31_000163622224000119.json,2024-08-01,386.000000,-3.9637,-0.5233,-3.3964,7.7927,-24.8731
2024Q3,WK,2024-08-01,0001445305-24-000106,$100M-$500M,150189000,-46150000,1218860000,-349000,-50474000,5563000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct,regex_fallback,178,,,182,,6,6,6,6,3587,24990,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WK/WK_2024-08-01_000144530524000106.json,2024-08-02,69.570000,4.9447,11.3267,7.5320,10.5074,14.6471
2024Q3,WLDN,2024-08-01,0001558370-24-010603,$100M-$500M,102603000,932000,393367000,-15449000,-3475000,17292000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,141,,,,,6,2,6,6,3248,23363,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WLDN/WLDN_2024-08-01_000155837024010603.json,2024-08-02,35.750000,-0.1958,1.5944,6.3776,14.7133,32.3357
2024Q3,WLKP,2024-08-06,0001604665-24-000024,$100M-$500M,307677000,14892000,1316842000,-105282000,228000,144860000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,2,6,2,3598,16874,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WLKP/WLKP_2024-08-06_000160466524000024.json,2024-08-07,23.139999,-2.7658,-1.4693,-3.8029,-3.6301,-2.9818
2024Q3,WLY,2024-09-05,0000107140-24-000186,$2B-$10B,2082928000,148309000,3108810000,-131638000,-194024000,339100000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,404,,,,,6,6,6,6,4159,58933,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WLY/WLY_2024-09-05_000010714024000186.json,2024-09-06,44.810001,4.0170,5.1774,11.8500,10.6226,3.4590
2024Q3,WM,2024-07-24,0001104659-24-082358,$2B-$10B,4892000000,533000000,32823000000,-319000000,-778000000,1044000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,3963,51238,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WM/WM_2024-07-24_000110465924082358.json,2024-07-25,202.880005,-0.6605,1.7104,2.9278,2.0800,4.3967
2024Q3,WMG,2024-08-07,0001319161-24-000025,$2B-$10B,2887000000,156000000,8545000000,-143000000,-51000000,203000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,7,,,,,6,2,6,6,3237,38099,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WMG/WMG_2024-08-07_000131916124000025.json,2024-08-08,29.000000,-0.2414,0.0690,-3.6207,6.0345,11.5862
2024Q3,WMK,2024-08-06,0000105418-24-000044,$1B-$2B,1144974000,25814000,2039632000,-9145000,-43221000,7944000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1180,,,,,6,0,6,4,2972,7571,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WMK/WMK_2024-08-06_000010541824000044.json,2024-08-07,69.389999,-4.6404,-4.1937,-2.2193,-6.4707,-4.2225
2024Q3,WNC,2024-07-24,0000879526-24-000030,$500M-$1B,620952000,51213000,1362814000,-28061000,-31423000,69484000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,551,,,,,6,6,6,6,3127,30387,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WNC/WNC_2024-07-24_000087952624000030.json,2024-07-25,20.389999,-5.5910,-5.2477,-4.0706,-4.9534,-16.3315
2024Q3,WOOF,2024-09-10,0000950170-24-105135,$1B-$2B,1555908000,-1892000,5363152000,-37082000,-62775000,37651000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1520,,,,,6,6,6,6,3980,25217,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/WOOF/WOOF_2024-09-10_000095017024105135.json,2024-09-11,2.980000,48.3221,50.0000,72.4832,51.6779,52.8523
